"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"DNA-directed DNA polymerase",1.40285296301244,0.0199034992526071,1.43783829518042,0.0543030748112046,0.028903839194342,65,1.37840084913159,0.0675686825237085,0.026954498202957,93,0.0395218533667842,1.50391342979833,146.593546115638,0.134755044466447,0.706320217468745,0.0422167795215558,0.0286616338130816,0.142782835074693,0.806324146987683
"DNA helicase",1.3537963808663,0.0204585465521888,1.39395869269787,0.0631430214155707,0.0311677894420039,65,1.32572594786574,0.0669926704574157,0.0268393609320533,93,0.0411312824252067,1.65890146888076,140.401842634452,0.0993679222902524,0.706320217468745,0.0501874851027,0.0304376294582835,0.101188055134228,0.806324146987683
"Histidine kinase",0.855196108475241,0.0172004913594089,0.830111466220841,0.0486268549778299,0.0273515166160376,65,0.872728385319715,0.0451893549602249,0.0220432992671937,93,0.0351285141129033,-1.21317169755323,134.627878754568,0.227188476798334,0.706320217468745,-0.0500643910769593,0.0410324954935632,0.224262277008365,0.806324146987683
"Peptidylprolyl isomerase",0.694589496640237,0.0130306790852517,0.696955041068413,0.0277677205495617,0.0206687130891714,65,0.692936159136672,0.0264594776918906,0.0168674394267781,93,0.0266778225044421,0.150645050999641,135.748545079999,0.880479339681101,0.965898504654087,0.00578303270297543,0.038222678991676,0.879935754646053,0.999220610047494
"Protein-N(pi)-phosphohistidine--sugar phosphotransferase",0.668389928581746,0.028827783992081,0.70639078336734,0.128140664094939,0.0444003922531078,65,0.641830191366008,0.133199299095414,0.03784508591492,93,0.0583407692796171,1.10661194218925,139.538680687254,0.270365844895334,0.706320217468745,0.0958448326024822,0.0870838261587814,0.272764301522094,0.82047477878728
"DNA-directed RNA polymerase",0.584479896298442,0.00816685775425641,0.600650426537553,0.00947004800359081,0.012070337452163,65,0.573177912797988,0.0110819652943848,0.0109160852481063,93,0.0162743344980067,1.68808830511194,144.335489858819,0.0935538521886715,0.706320217468745,0.0468169502329074,0.0281596809641312,0.0984099904822254,0.806324146987683
"NADH:ubiquinone reductase (H(+)-translocating)",0.509068772288427,0.0225582230082531,0.460770394604723,0.0758523155954091,0.0341607772374668,65,0.542825702927575,0.0816408913254142,0.0296286862096488,93,0.0452196610776514,-1.81459361630213,140.999867369499,0.0717120577358698,0.706320217468745,-0.163888419824167,0.0911662132872144,0.0741604748307451,0.787815295438166
"Site-specific DNA-methyltransferase (adenine-specific)",0.417487720533043,0.0122846870196186,0.418117599747546,0.0175339506326731,0.0164241616728681,65,0.417047482372368,0.028492875000333,0.0175035710643166,93,0.0240026683237529,0.0445832671911198,153.863583074655,0.964497288595493,0.991926859055234,0.0025626501382062,0.0599830725029857,0.965977067246828,0.999220610047494
"3-oxoacyl-[acyl-carrier-protein] reductase",0.394038955794798,0.0110512154180262,0.374471673320515,0.0198808810156455,0.017488845242983,65,0.407715013438114,0.0186400353847701,0.0141573474919662,93,0.0225008932254097,-1.47742313092079,135.025700854229,0.141890929924692,0.706320217468745,-0.0850522724319235,0.0573412618234817,0.140021582396473,0.806324146987683
"H(+)-transporting two-sector ATPase",0.382259356652049,0.00445597311395923,0.389918906010267,0.00282335526164911,0.0065906171785806,65,0.376905908175875,0.00331920519036766,0.00597414248164957,93,0.00889531411393953,1.46290481344554,144.511304823011,0.145664958111499,0.706320217468745,0.0339432083332712,0.0235592676437982,0.151657100524962,0.806324146987683
"Iron-chelate-transporting ATPase",0.369344541106839,0.0107500718140368,0.391300885697693,0.0256504259135609,0.0198650934337522,65,0.353998708865919,0.0127371538371247,0.0117029331114017,93,0.0230560313267841,1.61789235550007,107.154233140103,0.108625794374043,0.706320217468745,0.100183526841716,0.0579053427197086,0.0855854874993927,0.806324146987683
"8-oxo-dGTP diphosphatase",0.366577747895184,0.0144335371823878,0.363119986394069,0.0289531473780585,0.0211052845653764,65,0.368994462922846,0.0360156272339381,0.019679044920094,93,0.0288565043890037,-0.20357547295353,146.583316972265,0.838967601531825,0.956737431221528,-0.0160483179627674,0.080345026160268,0.841942088806139,0.999220610047494
"Glutaminyl-tRNA synthase (glutamine-hydrolyzing)",0.365562903941106,0.00849040207207955,0.36636192840884,0.0116570443054422,0.0133917565375364,65,0.365004445979787,0.0113268150127943,0.011036018748398,93,0.0173531799096201,0.0782267247918438,136.613961913332,0.937762164971964,0.990493569962849,0.00371218594530168,0.0473323354752023,0.937588016671576,0.999220610047494
"Asparaginyl-tRNA synthase (glutamine-hydrolyzing)",0.365555435567049,0.00848995243203177,0.36636192840884,0.0116570443054422,0.0133917565375364,65,0.364991757774399,0.0113247419789928,0.0110350087960525,93,0.0173525376325656,0.0789608219531783,136.605882615255,0.937179333940652,0.990493569962849,0.00374694833262104,0.0473306265933273,0.937002518258706,0.999220610047494
"RNA helicase",0.359642552821935,0.00817061970361533,0.362072745625566,0.0121070723180908,0.0136478075546057,65,0.357944030969935,0.0095708651830196,0.0101445812555114,93,0.0170051515693693,0.24279199387248,127.238364592987,0.808557487522633,0.944359408078921,0.0114685102981748,0.0462462227288245,0.804469782848397,0.999220610047494
"Acetyl-CoA carboxylase",0.34683130566617,0.0074426070722607,0.347899716543717,0.00747899940952925,0.0107266737331464,65,0.346084566880788,0.00973132453063756,0.0102292667468836,93,0.0148222612160315,0.122461049395445,148.118261245366,0.902699890303415,0.974620821297967,0.00523110924981577,0.043732716964237,0.904941673364931,0.999220610047494
"Serine-type D-Ala-D-Ala carboxypeptidase",0.344879459211903,0.00795133303496389,0.337201528320589,0.00784728150254832,0.0109876024560189,65,0.350245754996154,0.0115172944437365,0.0111284264718379,93,0.0156387110552825,-0.834098579445155,151.642982015906,0.405537425637157,0.757337559891298,-0.0379543067148769,0.0469984697452279,0.420570835898596,0.86490119461461
"23S rRNA pseudouridine(1911/1915/1917) synthase",0.342409148111589,0.0106288411791909,0.350839173813444,0.0184917838047236,0.0168668011671192,65,0.336517194664056,0.0175116096199367,0.0137221309436154,93,0.0217436395123921,0.658674420224179,135.472094131929,0.511222783788694,0.81547794994689,0.0416786778549254,0.0629720760396875,0.509037642323061,0.913297510500564
"Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)",0.34040222752836,0.0116160633976245,0.346656005853686,0.0238689631418772,0.0191628499333304,65,0.336031307193455,0.0197305836847785,0.0145656037916326,93,0.0240701398288868,0.441405772287193,129.292152936221,0.659656571817502,0.889428848169055,0.0311286188747464,0.069299355642069,0.653917588680744,0.973493201911932
"DNA topoisomerase (ATP-hydrolyzing)",0.333517447771688,0.00617489042619292,0.341923215061829,0.00596292144883946,0.00957795662232131,65,0.327642449128042,0.00604788142664532,0.0080641790085667,93,0.0125207122856999,1.14057136750098,138.486481827518,0.256016981838129,0.706320217468745,0.0426632748141526,0.03746711767329,0.256579838381252,0.816882196292119
"Polar-amino-acid-transporting ATPase",0.330512175207367,0.0115074893655787,0.33536324494869,0.0169104692826081,0.0161295091644562,65,0.327121642592464,0.0239130335516013,0.0160352546917089,93,0.0227440202891716,0.362363480661786,150.652237267034,0.717588250024349,0.921195401269862,0.0248821600602305,0.0708787368947167,0.726022582215728,0.999220610047494
"Type I site-specific deoxyribonuclease",0.330348496756799,0.0139027332619393,0.329190331656479,0.0255575851902529,0.0198291103762015,65,0.331157966988205,0.0343349863492921,0.0192144060955652,93,0.0276113567199599,-0.0712618127273459,149.141167276545,0.943284857219755,0.990493569962849,-0.00595940402681151,0.0858241907021926,0.944730430812196,0.999220610047494
"Carbamoyl-phosphate synthase (glutamine-hydrolyzing)",0.323473155219352,0.0078605971930323,0.326869405949752,0.0118861327660606,0.0135227061277067,65,0.321099431590579,0.00837773246583593,0.00949121408429579,93,0.0165210994128796,0.349248812986051,121.992617241862,0.72750464348054,0.921195401269862,0.017809890044108,0.0494084823005919,0.718989123050762,0.999220610047494
"Ribonuclease H",0.320440801895869,0.00573246991362808,0.32154397874273,0.00559657306738607,0.00927906914047049,65,0.31966976431473,0.00496565367512724,0.00730712840581049,93,0.0118108107110661,0.158686348790912,132.533372310654,0.874157543476821,0.963779880176407,0.00584585026673023,0.0364458124018331,0.872774756293796,0.999220610047494
"Cysteine desulfurase",0.319919378685315,0.00820919003263192,0.320205433723981,0.0109325945755534,0.0129689538013219,65,0.319719447744312,0.01056522956903,0.0106585467593771,93,0.0167868514535231,0.0289503949572811,136.37343742804,0.976946476866795,0.994349952862977,0.0015188847541745,0.052305153026363,0.976870672657753,0.999220610047494
"Ribonucleoside-diphosphate reductase",0.318025396654543,0.0055957730629682,0.318320252382195,0.00673333162471749,0.0101779033844572,65,0.317819314694356,0.00375868935178434,0.0063573590849751,93,0.0120002388242344,0.0417439765304101,111.838996949336,0.966777229497043,0.991926859055234,0.00157493046278956,0.035861848988902,0.965027046569363,0.999220610047494
"Acetolactate synthase",0.311959154360871,0.00610271412129872,0.311669295136447,0.00728200612421679,0.0105844633047448,65,0.312161744141381,0.0049760343025933,0.00731476214166771,93,0.0128661030867417,-0.0382749152259991,120.595146898709,0.969531779644257,0.99262674286059,-0.00157879001271162,0.0398898585962163,0.968479590188451,0.999220610047494
"Phenylalanine--tRNA ligase",0.304822372806298,0.00401348382184748,0.311416515218037,0.00233727636876115,0.00599650714841071,65,0.300213563593792,0.00266509629503281,0.0053532186027618,93,0.00803834854866942,1.39368821299742,143.330552393605,0.165568957144173,0.706320217468745,0.0366371933390779,0.0266185646305451,0.170677194707225,0.806324146987683
"Exodeoxyribonuclease VII",0.302060346814164,0.00480439594340597,0.312925090698753,0.0038512102443969,0.00769736242977664,65,0.294466708615258,0.0034028765166207,0.00604897264592843,93,0.00978976294128347,1.8854779420303,132.344094173874,0.0615574443260126,0.706320217468745,0.0607978821054037,0.0318829203010924,0.0583703150375367,0.779732027980302
"DNA-(apurinic or apyrimidinic site) lyase",0.29655603815937,0.00451252610102787,0.30519852812426,0.00280887983208249,0.00657370031855668,65,0.29051558818391,0.00344679640843182,0.00608788362014134,93,0.00895967984085243,1.63877953243395,146.097867340574,0.103410926283531,0.706320217468745,0.0493052420453031,0.030688159065977,0.110152608899771,0.806324146987683
"Undecaprenyl-diphosphate phosphatase",0.291751271610166,0.00462993290287791,0.285803373164574,0.00275888268910851,0.00651493277503366,65,0.295908404932355,0.00381818582915813,0.00640747700767243,93,0.00913783949667856,-1.10584474278127,150.037195227811,0.270563752541577,0.706320217468745,-0.0347458956792958,0.0322989542570097,0.283695907806671,0.82047477878728
"DNA topoisomerase",0.288660360255541,0.00739214609828971,0.287106919267863,0.00661970445041259,0.0100916602662508,65,0.289746098580261,0.0101257296107106,0.010434501091015,93,0.0145162123140928,-0.181809087335821,152.633947391886,0.855973778079979,0.961855603324857,-0.00915032996428508,0.0522217735055,0.861133527110927,0.999220610047494
"Peroxiredoxin",0.288336045923541,0.00432520885404871,0.289179884094972,0.0031036651098427,0.0069100429808779,65,0.287746266556411,0.0028841668351523,0.00556889096809597,93,0.00887475298879472,0.161538866532004,134.626385234474,0.87191117954302,0.963779880176407,0.00496985788473254,0.0305640653977185,0.871040195843559,0.999220610047494
"Tryptophan synthase",0.275999329407546,0.00690837016815352,0.268137321187703,0.00805619812856903,0.0111329021225506,65,0.281494281389158,0.00718976307134148,0.00879256960944894,93,0.0141862888031824,-0.941540129822994,132.798361067418,0.348137743037132,0.720190937048058,-0.0486128908147829,0.051163409809063,0.343505963684553,0.83756817442808
"Non-specific serine/threonine protein kinase",0.270683781825203,0.00844260539427317,0.266913088604294,0.0098824316893198,0.0123303451129691,65,0.273319212570999,0.0123268049671879,0.011512874965436,93,0.0168696087854663,-0.379743481201772,146.68000775802,0.704685091111039,0.913929007735421,-0.023717294379518,0.0636596416678604,0.709978604393068,0.998637635480426
"[Formate-C-acetyltransferase]-activating enzyme",0.267616492437366,0.0114354393910603,0.281948073888138,0.0203842568409071,0.0177088664628364,65,0.257599795724461,0.0208324833491154,0.0149668031757726,93,0.0231864000806699,1.05011032669862,138.813814912245,0.295492141491246,0.706320217468745,0.0903157175999297,0.0863120175220881,0.297001287005008,0.82047477878728
"Thioredoxin-disulfide reductase",0.265225901982666,0.00584238022071937,0.266735096471666,0.00470747677774477,0.00851015391503655,65,0.264171088630139,0.00592590487281582,0.00798244368815582,93,0.0116679958387116,0.219747065131792,147.000155629114,0.826373003808465,0.952619038389891,0.00965906161221922,0.044875588746601,0.829860655045065,0.999220610047494
"Protein-tyrosine-phosphatase",0.260946924893874,0.00981145064144817,0.25955146337313,0.0195938014422179,0.0173621167808261,65,0.261922247462137,0.0123230481805821,0.0115111204673942,93,0.0208314424254756,-0.113807965890416,116.916068975097,0.909585224442982,0.977561344419147,-0.00909269352831336,0.076752222281466,0.90584914068009,0.999220610047494
"Uracil phosphoribosyltransferase",0.25837105763633,0.00533614198740959,0.268357342979209,0.00430847444076418,0.00814151227755648,65,0.251391395837544,0.0045606645808631,0.0070028140126168,93,0.0107388838461409,1.57986131377724,140.305608320237,0.116390451793692,0.706320217468745,0.0653083911081891,0.0415970664373408,0.118435639556394,0.806324146987683
"Ribosomal-protein-alanine N-acetyltransferase",0.25763354551238,0.00950827725654203,0.265405417700006,0.0116084478048912,0.0133638132541066,65,0.252201591832856,0.0162286253027492,0.0132098958111481,93,0.0187907650730891,0.70267633147407,150.329075626112,0.483344163933869,0.800311880917628,0.0510297994979654,0.0749862121116755,0.497182494463094,0.905291811623583
"Alcohol dehydrogenase",0.255833848088565,0.00817666436122182,0.24408272745417,0.0112772680382349,0.0131718044078046,65,0.264046996919055,0.0100161006679806,0.0103778613973491,93,0.0167689128610071,-1.19055240076461,132.579534307151,0.235956667182648,0.706320217468745,-0.0786198911159832,0.0654802152970273,0.231700615455607,0.806324146987683
"Glycine--tRNA ligase",0.255212570667843,0.00413868728564107,0.267207556849852,0.00224364838816775,0.00587517382808995,65,0.24682897817504,0.00288492598093041,0.00556962381785072,93,0.00809557761883876,2.5172482600117,147.724283634472,0.0128946053611866,0.645302157723903,0.0793300221276119,0.0323348196522193,0.0152523731161014,0.779732027980302
"Glycerol-3-phosphate 1-O-acyltransferase",0.254320723275125,0.00500314234035993,0.265525503567679,0.00335654197884039,0.00718603558067835,65,0.246489425221188,0.00426355290584868,0.00677086810546467,93,0.00987338656532671,1.92801914728445,147.310649441014,0.0557765389677945,0.706320217468745,0.0743918018526428,0.039531692784231,0.0617222404072728,0.779732027980302
"GTP diphosphokinase",0.249221317254911,0.0060068408929948,0.254252441321267,0.00591436059704053,0.00953887640298336,65,0.245704940219285,0.00558412168427186,0.00774882695546357,93,0.0122896087088691,0.69550636675792,135.33842061501,0.487930544027251,0.80164330282338,0.0341962508951222,0.0489148067643198,0.485531704140214,0.898775466831881
"UDP-glucose 4-epimerase",0.24633527583825,0.00525706345058529,0.247136880736817,0.00446453435817842,0.00828765008744793,65,0.245775014350005,0.00434516545778014,0.00683536460062244,93,0.0107427814459486,0.12677037075212,136.686173659398,0.899308442606803,0.973444980886217,0.00552581451463703,0.0434835148357777,0.899042017574026,0.999220610047494
"Coproporphyrinogen dehydrogenase",0.242946729525179,0.00598281660115179,0.253307075121168,0.00778503128937175,0.0109439349479143,65,0.235705627764541,0.00410666407806155,0.00664512439753586,93,0.0128034132325293,1.37474648649997,109.534055895523,0.172015880002506,0.706320217468745,0.0720188019367504,0.0493332827557771,0.146344341943327,0.806324146987683
"Glutamate--ammonia ligase",0.241914006249223,0.00814801585511726,0.23879329996792,0.0114076830312,0.0132477475770267,65,0.244095145047983,0.00995333909024576,0.0103452961053814,93,0.0168085682725399,-0.315425144729602,131.768805664716,0.752937880218512,0.929440280897082,-0.0219597639495748,0.0688089495342255,0.750046455568226,0.999220610047494
"Pyruvate dehydrogenase (acetyl-transferring)",0.238734978154381,0.00866835959457814,0.227966947337761,0.0117501029840246,0.013445103760806,65,0.246261021198255,0.0119469911615276,0.0113341197520611,93,0.017585024472343,-1.04032120565238,138.592985243203,0.300002147074085,0.706320217468745,-0.0771913840996526,0.074366683135291,0.300883967193198,0.82047477878728
"Transketolase",0.228055819624841,0.00545797972600057,0.229243445811869,0.00508359318773889,0.00884359236765318,65,0.227225758311327,0.00449406168625494,0.00695149220946303,93,0.0112486608048887,0.17937135233602,132.367093771515,0.857920405257313,0.961855603324857,0.00884046776099884,0.0487420567213678,0.856310658006154,0.999220610047494
"Peptide deformylase",0.226348241344707,0.00491087707101933,0.228012301428983,0.00429510685364203,0.00812887242974745,65,0.225185188597632,0.003511375734008,0.00614465038246007,93,0.0101899605152216,0.277440999612124,128.783708339442,0.781886369665948,0.936752660511096,0.0124764570250807,0.0441593615894714,0.777909708168284,0.999220610047494
"3-isopropylmalate dehydratase",0.224811432767828,0.00579006887895028,0.215619461802903,0.00647528550482848,0.00998097074423932,65,0.231235928603529,0.00443336783712431,0.00690439149415519,93,0.0121363255931078,-1.28675410698393,120.682330368437,0.200642782087275,0.706320217468745,-0.0699234221658639,0.0527685087121031,0.18707636237509,0.806324146987683
"(R)-2-methylmalate dehydratase",0.224767005709415,0.00579063877590918,0.215589787110311,0.00647497762184688,0.00998073345682099,65,0.2311811907518,0.00443568680173748,0.00690619700037075,93,0.0121371577127446,-1.2846008934297,120.707977066618,0.201391589101843,0.706320217468745,-0.0698243102845126,0.0527840069443247,0.187827487303565,0.806324146987683
"Anthranilate synthase",0.223970828930315,0.00556272942456061,0.213463310316474,0.00594608046220835,0.00956442162166911,65,0.231314793552892,0.00407450355659534,0.00661905327066869,93,0.0116314241241991,-1.53476333128275,120.7205367762,0.127458689437216,0.706320217468745,-0.0803145561954667,0.0508567896667328,0.11630891045611,0.806324146987683
"L-serine ammonia-lyase",0.221670871035163,0.00502843038788,0.22499233688608,0.00430006706956647,0.00813356490066504,65,0.219349416408177,0.00381304260905567,0.00640316001376578,93,0.0103515861661496,0.545126165916058,132.506351213103,0.586583125214828,0.855787941134677,0.0254003762825344,0.0460874989272046,0.582330473965277,0.94768793068714
"Signal peptidase I",0.220253686149899,0.00447401923651792,0.220501224218325,0.00373413056984311,0.00757945661726294,65,0.220080675671967,0.00279942186517405,0.00548646611018564,93,0.00935678753585794,0.0449458261979972,124.803463977402,0.964222325425887,0.991926859055234,0.00190906015064392,0.0414015022259967,0.963280840637783,0.999220610047494
"Peptide-methionine (S)-S-oxide reductase",0.217531617238409,0.00493676525907762,0.223945644193008,0.00358390755671013,0.00742543192912048,65,0.213048695173367,0.00402880467941708,0.00658182956508595,93,0.00992257626616402,1.09819755750317,142.767106190646,0.273966882765065,0.706320217468745,0.0498826071373993,0.0459499296508226,0.279336836610107,0.82047477878728
"Fumarate reductase (quinol)",0.21549142334579,0.00596088354740568,0.215769631093787,0.00396620622466962,0.00781143759512995,65,0.215296977070309,0.006821351492245,0.00856433683994334,93,0.0115916531526189,0.0407753766658697,154.769205087731,0.96752752288169,0.991926859055234,0.00219295209665142,0.0563897418234677,0.969028448541055,0.999220610047494
"Phosphoglycolate phosphatase",0.212867308909577,0.00604608593955722,0.20664909755417,0.00702998145413963,0.0103996904200518,65,0.217213370609593,0.00491954846921101,0.00727312660667182,93,0.0126906237620377,-0.83244710847271,121.668102152467,0.406787622177541,0.759001794601343,-0.0498579711323026,0.0581850551513922,0.392822182147187,0.860545174154564
"N-acetylmuramoyl-L-alanine amidase",0.207354517383919,0.00771197151422549,0.204481809074347,0.00737993847450021,0.010655398396696,65,0.209362324266953,0.0108923606561144,0.0108222990899636,93,0.0151874840768621,-0.321351131491328,151.78446939871,0.748386389587794,0.929035511868396,-0.0235873417370298,0.0758862793353675,0.756348696628442,0.999220610047494
"Ribose-phosphate diphosphokinase",0.20604415560311,0.00514899060021942,0.212579083176444,0.00429759198638885,0.00813122375725805,65,0.201476733105618,0.00410758066522126,0.00664586593565031,93,0.0105016348167909,1.05720207039332,135.883746567175,0.292295240561289,0.706320217468745,0.0536401689945418,0.0505440729759482,0.290214091245358,0.82047477878728
"Monosaccharide-transporting ATPase",0.205264731688761,0.00992074859568758,0.206941784750663,0.0229582530957676,0.0187937195302324,65,0.204092597828292,0.0105630305529439,0.0106574374822266,93,0.021605204638434,0.13187502595107,104.278141276106,0.895337255835985,0.971630213863886,0.0138637188425298,0.0982793070757414,0.888001000464768,0.999220610047494
"Phosphoribosylformylglycinamidine synthase",0.204178182758697,0.00500337068607764,0.20687695584115,0.00508412752942534,0.00884405713496604,65,0.20229194350752,0.00320432552530122,0.00586984779830635,93,0.0106147284365558,0.431948152139257,117.008742690984,0.66657402602845,0.892989538038114,0.0224122814041252,0.049768887978604,0.653099773183936,0.973493201911932
"4-hydroxy-tetrahydrodipicolinate synthase",0.203027874807878,0.00290664620076391,0.198018566508557,0.00108069217418651,0.00407750333525594,65,0.206529004264392,0.00149609169529027,0.00401086118885203,93,0.00571953153022717,-1.4879606329396,150.046103234364,0.138859873051026,0.706320217468745,-0.0420800624805394,0.0290663929724076,0.149701463801217,0.806324146987683
"3-deoxy-7-phosphoheptulonate synthase",0.202943092691669,0.00454042503893045,0.20678085386935,0.00333363599234051,0.00716147384094011,65,0.200260786492214,0.00322182527934367,0.00588585444719692,93,0.00926984304872835,0.703363297831752,136.37630168372,0.483028444809032,0.800311880917628,0.0320391058840651,0.0454153357033224,0.481570577125598,0.896951718100012
"UDP-N-acetylglucosamine 1-carboxyvinyltransferase",0.202767264474328,0.00470671585693183,0.206623180102517,0.00361131534318301,0.00745377069592505,65,0.200072269680432,0.00344310404277276,0.00608462193696833,93,0.0096219188160817,0.680832019818661,135.773520660161,0.497137246667152,0.807800260918031,0.0322180986914709,0.0471208776827584,0.495158123400572,0.905291811623583
"Long-chain-fatty-acid--CoA ligase",0.201225425629371,0.00844173864502043,0.191076396800412,0.00977069250437326,0.0122604382556713,65,0.208318832875419,0.0122940200236565,0.0114975546832894,93,0.0168080965583958,-1.02584108885274,146.984337541298,0.306651779762995,0.706320217468745,-0.0863964245324451,0.0858523237838096,0.315811560864932,0.823229363794714
"Peptide-methionine (R)-S-oxide reductase",0.195612069781025,0.00471119933544197,0.204739435475323,0.00309861014176143,0.00690441346226225,65,0.18923272816673,0.00372900242068052,0.00633220342553611,93,0.00936844306596562,1.6552064413912,145.387721480606,0.100039688166968,0.706320217468745,0.0787605006993881,0.0485076422866183,0.106464780711465,0.806324146987683
"Methionyl aminopeptidase",0.193845112227169,0.00228802721989892,0.192548439395253,0.000753534887944675,0.00340482663727804,65,0.194751388937649,0.000885317446006991,0.00308537557360246,93,0.00459482174410507,-0.479441785793274,144.487416111441,0.63234925817529,0.883167991932459,-0.011376061330457,0.0240655502966967,0.637079736706297,0.973493201911932
"Shikimate dehydrogenase",0.192752763213116,0.00559752784628514,0.203317896367419,0.00786397682093051,0.010999284466889,65,0.185368530363334,0.00284357097605857,0.00552955983787406,93,0.0123109825271656,1.45799622121774,96.1640828686106,0.148099797724235,0.706320217468745,0.0924248465468007,0.0577102487168404,0.111282040217562,0.806324146987683
"Dihydrofolate synthase",0.192142087781265,0.00475190745623551,0.196309710842404,0.00323409276701235,0.00705374179699339,65,0.189229232953588,0.00381777134770132,0.0064071292178317,93,0.00952924856180403,0.74302583702103,144.667454977588,0.4586709277331,0.78637254387898,0.0367344165602953,0.0502224732502645,0.46561148023395,0.883724636171971
"Tetrahydrofolate synthase",0.192142087781265,0.00475190745623551,0.196309710842404,0.00323409276701235,0.00705374179699339,65,0.189229232953588,0.00381777134770132,0.0064071292178317,93,0.00952924856180403,0.74302583702103,144.667454977588,0.4586709277331,0.78637254387898,0.0367344165602953,0.0502224732502645,0.46561148023395,0.883724636171971
"Exodeoxyribonuclease III",0.191364683768386,0.00300450006500092,0.196101074636366,0.0016453997964982,0.00503128641830787,65,0.188054303054206,0.0012624061351207,0.00368432619585005,93,0.00623603259616851,1.29036714578811,125.864432278924,0.199288708176996,0.706320217468745,0.0418994460749698,0.0316833798838269,0.187956403796316,0.806324146987683
"Glutathione transferase",0.190434391245196,0.0183654584717082,0.172714340348295,0.0527258773971346,0.028480999711585,65,0.202819373054859,0.0538878926046798,0.0240715538639836,93,0.03729084405049,-0.807303601543659,138.815913977372,0.420872706589124,0.764939063180217,-0.160676777153076,0.200150905347423,0.423324318561061,0.86490119461461
"Protein-serine/threonine phosphatase",0.189410312824567,0.00569645961700069,0.185330882936524,0.00507058513989816,0.00883227049813803,65,0.192261527262447,0.00520207470309203,0.00747905656684196,93,0.0115734735184516,-0.598838742307888,138.979015575558,0.550255254306813,0.844150658639045,-0.0367137824076023,0.0614536073919098,0.551091361530934,0.932005710621116
"Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)",0.188398383212532,0.00256783458168977,0.189616677950914,0.000879138350861997,0.00367766303484657,65,0.187546886890007,0.00116452618766728,0.00353861370654729,93,0.00510362541357036,0.40555309082916,148.697362124238,0.685653934511853,0.907453317201493,0.0109756722652666,0.0277567452108375,0.693070497647491,0.994619773838584
"Dihydrolipoyl dehydrogenase",0.188020595991802,0.00507451425150612,0.178546809411172,0.00444487155940466,0.00826937962458226,65,0.194642059730951,0.00374335396506753,0.00634437687278679,93,0.0104227519052987,-1.54424191096762,130.148284174227,0.124957825835751,0.706320217468745,-0.0863114762250719,0.0552095462753638,0.119998192273333,0.806324146987683
"1-acylglycerol-3-phosphate O-acyltransferase",0.187134112975995,0.00336236988861232,0.185272612474301,0.00222725747866366,0.0058536740319007,65,0.188435161713737,0.00149475944935874,0.00400907498697259,93,0.00709494058628527,-0.445747106825595,119.787060510516,0.65658453505459,0.889428848169055,-0.0169256566629891,0.0366929653481919,0.645241691382787,0.973493201911932
"Inorganic diphosphatase",0.186606830546599,0.00446929912783644,0.194499969715634,0.00441912634146645,0.00824539623665739,65,0.181090120374693,0.00223681222725038,0.00490425778064697,93,0.00959365954568538,1.39778249135097,107.898622880137,0.165045519096157,0.706320217468745,0.0714371973790433,0.0479529512639088,0.138312895594826,0.806324146987683
"Aspartate kinase",0.185815621140177,0.00354391510150674,0.181426386079016,0.00189526330689747,0.00539980527696989,65,0.188883366075396,0.00204480994791968,0.00468905147562616,93,0.00715158029880556,-1.04270380598609,141.099361781929,0.298868718752355,0.706320217468745,-0.0402797287652503,0.0388874906659177,0.301897618040353,0.82047477878728
"Fumarate hydratase",0.185498063953804,0.0062600159829192,0.181301586634051,0.00611806107667472,0.00970175327269388,65,0.188431085736428,0.00628904282335642,0.00822338837585679,93,0.0127180239402355,-0.560582299253397,139.063049111857,0.575984375291679,0.851903394114868,-0.0385704779407686,0.0689799017323302,0.576857574899672,0.944598693522779
"Arsenate reductase (glutaredoxin)",0.182647203103468,0.00373262306726161,0.186283656644119,0.00198697014106292,0.00552890327288948,65,0.180105595790111,0.00235850630275308,0.00503589940579654,93,0.0074785730073504,0.826101563484877,144.874743595758,0.410104860915448,0.760697568138817,0.0337272255874952,0.0414911584783148,0.417527172060184,0.86490119461461
"Chorismate mutase",0.180950650822345,0.00396903327997412,0.179986119517444,0.00329055583401034,0.00711504995821191,65,0.18162478560534,0.00195734994531896,0.00458767627515066,93,0.00846585550983665,-0.193561783093531,114.509160445031,0.84686195484231,0.959391436819319,-0.00906320733906593,0.0447736662464462,0.839850019703159,0.999220610047494
"Acetyl-CoA C-acetyltransferase",0.180616094718714,0.0101025720187322,0.16447291298225,0.0123447812206134,0.0137811360593516,65,0.191898963674307,0.0186185290692482,0.0141491779727214,93,0.0197514290214684,-1.38856032453386,152.309283899839,0.166993818803875,0.706320217468745,-0.1542231087316,0.114734314694895,0.180842991318423,0.806324146987683
