"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"Uridine phosphorylase",0.873417721518987,0.607455505515242,0.261538461538462,4.44615384615385,0.261538461538462,65,1.3010752688172,95.9518466573165,1.01574617234711,93,1.04887685335397,-0.991095192876688,103.946441911651,0.323940595892276,0.383631513147789,-1.60436498761255,1.84012502727485,0.384614685886862,0.455485714963324
"Vinylacetyl-CoA Delta-isomerase",0.873417721518987,0.607455505515242,0.261538461538462,4.44615384615385,0.261538461538462,65,1.3010752688172,95.9518466573165,1.01574617234711,93,1.04887685335397,-0.991095192876688,103.946441911651,0.323940595892276,0.383631513147789,-1.60436498761255,1.84012502727485,0.384614685886862,0.455485714963324
"Cyclic pyranopterin phosphate synthase",0.616033755274262,0.210158344443256,0.82051282051282,9.99679487179487,0.392169407503262,65,0.473118279569892,4.9041608228144,0.229636478098043,93,0.454455450242081,0.764419352343286,106.68673072866,0.446304833637822,0.487187719161897,0.550584115862881,0.678876051713958,0.418588064047418,0.45693203397692
"Propanediol dehydratase",0.60506329113924,0.173657872654673,1.03384615384615,9.12071153846153,0.37459129601908,65,0.305376344086021,1.56573165030387,0.129752935214645,93,0.396427122243257,1.83758821958989,79.4831495660029,0.0698600067952107,0.11962784501737,1.21949632561956,0.576859060747076,0.036103074914725,0.0586145003329162
"(R)-2-methylmalate dehydratase",0.509704641350211,0.127780970988117,0.754871794871795,4.11223717948718,0.251525719115811,65,0.338351254480287,1.46968469170433,0.125710227114272,93,0.281190769012512,1.48127387628779,95.8079358098025,0.141815016122415,0.170775135204256,0.802463349496121,0.500187545450666,0.11066506209078,0.133265288286619
"3-isopropylmalate dehydratase",0.509704641350211,0.127780970988117,0.754871794871795,4.11223717948718,0.251525719115811,65,0.338351254480287,1.46968469170433,0.125710227114272,93,0.281190769012512,1.48127387628779,95.8079358098025,0.141815016122415,0.170775135204256,0.802463349496121,0.500187545450666,0.11066506209078,0.133265288286619
"(4S)-4-hydroxy-2-oxoglutarate aldolase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"[Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"2-dehydro-3-deoxy-phosphogluconate aldolase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"2-dehydro-3-deoxygluconokinase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"6-carboxytetrahydropterin synthase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
